State,Sub-Category,Product Name,total_sales,total_profit,avg_discount,unique_orders
Texas,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,7.996,0.2,1
Virginia,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,7.9984,0.0,1
New York,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,7.9984,0.0,1
California,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,7.9984,0.0,1
California,Furnishings,Dana Swing-Arm Lamps,32.04,8.01,0.0,1
Nebraska,Binders,Fellowes Black Plastic Comb Bindings,17.43,8.0178,0.0,1
Washington,Binders,Avery Metallic Poly Binders,22.92,8.022,0.2,1
California,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,8.027,0.0,1
California,Storage,Rogers Profile Extra Capacity Storage Tub,200.88,8.0352,0.0,2
Alabama,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,8.0352,0.0,1
Florida,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,8.048,0.2,1
New York,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,8.0548,0.0,1
New York,Art,SANFORD Major Accent Highlighters,21.24,8.0712,0.0,1
Kansas,Art,SANFORD Major Accent Highlighters,21.24,8.0712,0.0,1
New York,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,8.073,0.0,1
North Carolina,Art,Newell 309,64.68,8.085,0.2,1
Indiana,Chairs,"Global Stack Chair with Arms, Black",29.98,8.0946,0.0,1
New York,Chairs,"Global Leather Task Chair, Black",80.991,8.0991,0.1,1
New Jersey,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,8.0997,0.0,1
Washington,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,8.0997,0.0,1
New Hampshire,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,8.0997,0.0,1
New York,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,8.1072,0.0,1
New Mexico,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,8.1072,0.0,1
Virginia,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,8.1144,0.0,1
New York,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,8.1144,0.0,1
Alabama,Furnishings,Acrylic Self-Standing Desk Frames,21.36,8.1168,0.0,1
California,Art,Fluorescent Highlighters by Dixon,23.88,8.1192,0.0,1
New York,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,8.120000000000001,0.2,2
Massachusetts,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,8.1216,0.0,1
California,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",47.84,8.1328,0.0,3
Colorado,Phones,AT&T 17929 Lendline Telephone,108.576,8.1432,0.2,1
California,Labels,Staple-on labels,17.34,8.1498,0.0,2
North Carolina,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,93.184,8.1536,0.2,2
Pennsylvania,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,81.552,8.1552,0.2,1
Washington,Fasteners,Advantus SlideClip Paper Clips,17.05,8.184,0.0,1
New York,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,8.1882,0.1,1
Tennessee,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.104,8.194,0.2,1
California,Art,Prang Drawing Pencil Set,25.02,8.201,0.0,3
Minnesota,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,8.2062,0.0,1
Virginia,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,8.2062,0.0,1
Kentucky,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,8.2156,0.0,1
New York,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,8.2156,0.0,1
Michigan,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,8.2156,0.0,1
California,Furnishings,Stacking Trays by OIC,24.9,8.217,0.0,1
Texas,Paper,Things To Do Today Pad,23.479999999999997,8.218,0.2,2
Florida,Paper,Things To Do Today Pad,23.48,8.218,0.2,1
California,Phones,AT&T 1080 Phone,109.592,8.2194,0.2,1
California,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",24.384,8.229600000000001,0.2,2
Pennsylvania,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,8.2302,0.2,2
Ohio,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,8.2302,0.2,1
Kentucky,Art,"Quartet Omega Colored Chalk, 12/Pack",17.52,8.2344,0.0,1
Indiana,Art,Manco Dry-Lighter Erasable Highlighter,24.32,8.2688,0.0,1
New Jersey,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18.0,8.28,0.0,1
Florida,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,8.2848,0.2,1
Texas,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,8.2848,0.2,1
Ohio,Furnishings,Flat Face Poster Frame,30.144,8.2896,0.2,1
Oregon,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.016,8.2901,0.2,1
North Dakota,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,8.2944,0.0,1
California,Storage,Iris Project Case,31.92,8.2992,0.0,1
Michigan,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,8.2992,0.0,1
Florida,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,8.3028,0.2,1
Michigan,Binders,Wilson Jones International Size A4 Ring Binders,17.3,8.304,0.0,1
New York,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,8.3104,0.2,1
Florida,Fasteners,Staples,26.04,8.315100000000001,0.2,2
Texas,Art,Newell 345,111.104,8.332799999999999,0.2,2
Texas,Art,Prismacolor Color Pencil Set,31.744,8.3328,0.2,1
Tennessee,Art,Prismacolor Color Pencil Set,31.744,8.3328,0.2,1
Ohio,Art,Newell 34,111.104,8.3328,0.2,1
Virginia,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",16.68,8.34,0.0,1
North Carolina,Phones,Geemarc AmpliPOWER60,74.24,8.352,0.2,1
Illinois,Labels,Avery File Folder Labels,23.04,8.352,0.2,2
North Carolina,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,8.3524,0.2,1
Tennessee,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,8.3524,0.2,1
Pennsylvania,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12,8.372,0.2,2
Washington,Binders,GBC Wire Binding Combs,24.816,8.3754,0.2,1
Arizona,Paper,Xerox 1978,23.12,8.381,0.2,1
Illinois,Paper,Xerox 1978,23.12,8.381,0.2,1
Texas,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,8.388,0.2,1
Nevada,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,8.3916,0.0,1
Pennsylvania,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,8.3916,0.4,1
Florida,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8.393,0.2,2
Texas,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,8.3958,0.2,1
California,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,26.88,8.4,0.2,2
Illinois,Storage,Advantus Rolling Storage Box,96.03999999999999,8.403500000000001,0.2,2
Tennessee,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,8.445,0.2,1
California,Paper,Things To Do Today Pad,17.61,8.4528,0.0,1
Nebraska,Paper,Things To Do Today Pad,17.61,8.4528,0.0,1
Michigan,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,8.4564,0.0,1
Louisiana,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,8.4564,0.0,1
Wisconsin,Storage,Adjustable Personal File Tote,32.56,8.4656,0.0,1
Pennsylvania,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,8.4736,0.2,1
Michigan,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,8.4784,0.0,1
California,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,8.4784,0.0,1
Pennsylvania,Art,DIXON Ticonderoga Erasable Checking Pencils,35.712,8.4816,0.2,2
Arizona,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,23.408,8.4854,0.2,2
New York,Envelopes,Brown Kraft Recycled Envelopes,16.98,8.49,0.0,1
New York,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,8.4942,0.0,1
Mississippi,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,8.4942,0.0,1
California,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,8.4942,0.0,2
Michigan,Paper,Xerox 1978,17.34,8.4966,0.0,1
Delaware,Paper,Xerox 1978,17.34,8.4966,0.0,1
Missouri,Paper,Xerox 1978,17.34,8.4966,0.0,1
Florida,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92,8.498,0.2,1
Texas,Phones,Panasonic KX TS3282W Corded phone,67.992,8.499,0.2,1
Pennsylvania,Paper,Southworth Parchment Paper & Envelopes,26.16,8.501999999999999,0.2,2
Massachusetts,Storage,Crate-A-Files,32.7,8.502,0.0,1
Ohio,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.552,8.5164,0.2,1
Illinois,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23.52,8.526,0.2,1
New York,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,8.532,0.0,1
Indiana,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,8.532,0.0,1
New York,Binders,Angle-D Ring Binders,26.256,8.5332,0.2,2
California,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",726.665,8.549,0.15,2
Maryland,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,8.5544,0.0,1
Connecticut,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,8.5544,0.0,1
Ohio,Furnishings,"Linden 10"" Round Wall Clock, Black",48.896,8.5568,0.2,1
California,Art,Newell 351,29.519999999999996,8.5608,0.0,2
Washington,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,8.5722,0.0,1
Wisconsin,Binders,Prestige Round Ring Binders,18.24,8.5728,0.0,1
Maryland,Furnishings,24-Hour Round Wall Clock,19.98,8.5914,0.0,1
Georgia,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,17.92,8.6016,0.0,1
Louisiana,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,8.6112,0.0,1
California,Binders,Cardinal Hold-It CD Pocket,25.536,8.6184,0.2,2
Mississippi,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,8.619,0.0,1
Washington,Phones,Griffin GC17055 Auxiliary Audio Cable,86.352,8.6352,0.2,1
Washington,Furnishings,"Master Caster Door Stop, Brown",25.4,8.636,0.0,1
California,Furnishings,"Master Caster Door Stop, Brown",25.4,8.636,0.0,1
California,Storage,Akro-Mils 12-Gallon Tote,29.79,8.6391,0.0,1
Idaho,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,8.6436,0.0,1
Nebraska,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,8.6436,0.0,1
New York,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,23.08,8.655000000000001,0.2,2
Missouri,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,8.662,0.0,1
Pennsylvania,Paper,Xerox 1956,23.92,8.671,0.2,1
New Mexico,Labels,Avery 517,18.45,8.6715,0.0,1
Washington,Labels,Avery 487,18.45,8.6715,0.0,2
Delaware,Art,Newell 325,28.91,8.673,0.0,1
California,Supplies,Acme Elite Stainless Steel Scissors,33.36,8.6736,0.0,1
California,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,8.6855,0.0,1
Texas,Storage,"Personal Filing Tote with Lid, Black/Gray",86.856,8.685599999999999,0.2,2
New York,Labels,Avery 48,18.9,8.694,0.0,1
Kansas,Labels,Avery 51,18.9,8.694,0.0,1
Pennsylvania,Labels,Avery 489,24.84,8.694,0.2,1
New York,Labels,Avery 51,18.9,8.694,0.0,1
Georgia,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,8.7032,0.0,1
Ohio,Storage,"Fellowes Mobile File Cart, Black",99.488,8.7052,0.2,1
Michigan,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,8.7138,0.0,1
Washington,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,8.7138,0.0,1
Illinois,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,8.714,0.2,1
Tennessee,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,8.7168,0.2,1
Oregon,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,8.7168,0.2,1
Ohio,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,8.7285,0.2,1
New York,Supplies,Acme Value Line Scissors,29.2,8.76,0.0,3
California,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,8.763,0.0,1
Michigan,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,8.763,0.0,1
New Jersey,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,8.771,0.0,1
California,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,8.771,0.0,1
Idaho,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,8.7735,0.2,1
Washington,Paper,Xerox 1903,17.94,8.7906,0.0,1
New York,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,8.7906,0.0,1
Georgia,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,8.7906,0.0,1
Georgia,Paper,Xerox 1965,17.94,8.7906,0.0,1
Massachusetts,Paper,Xerox 193,17.94,8.7906,0.0,1
California,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,8.7906,0.0,1
Massachusetts,Paper,Xerox 1992,17.94,8.7906,0.0,1
Minnesota,Paper,Xerox 1992,17.94,8.7906,0.0,1
New York,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,8.799,0.0,1
Michigan,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,8.799,0.0,1
Ohio,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,8.8008,0.2,1
Arizona,Envelopes,Staple envelope,23.472,8.802,0.2,1
Alabama,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,19.14,8.8044,0.0,1
California,Storage,X-Rack File for Hanging Folders,33.87,8.8062,0.0,1
California,Furnishings,OIC Stacking Trays,20.04,8.8176,0.0,1
New York,Furnishings,OIC Stacking Trays,20.04,8.8176,0.0,2
New York,Binders,Recycled Premium Regency Composition Covers,24.448,8.8624,0.2,1
Ohio,Envelopes,Security-Tint Envelopes,24.448,8.8624,0.2,1
North Carolina,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448,8.8624,0.2,1
Florida,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,8.8624,0.2,1
District of Columbia,Art,Staples in misc. colors,22.74,8.8686,0.0,1
Florida,Paper,Astroparche Fine Business Paper,25.344,8.8704,0.2,1
Washington,Chairs,Office Star - Contemporary Task Swivel Chair,177.568,8.8784,0.2,1
New York,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,8.8784,0.1,1
Ohio,Labels,Avery 505,23.68,8.88,0.2,1
Virginia,Binders,GBC Instant Index System for Binding Systems,17.76,8.88,0.0,1
New York,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18.98,8.9206,0.0,1
New York,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,8.922,0.0,1
Michigan,Binders,Durable Pressboard Binders,19.0,8.93,0.0,1
Ohio,Furnishings,Ultra Door Push Plate,54.992,8.9362,0.2,1
Washington,Fasteners,OIC Binder Clips,17.9,8.95,0.0,1
Michigan,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",19.05,8.9535,0.0,1
Utah,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,8.9544,0.2,1
Pennsylvania,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,26.568,8.9667,0.2,2
California,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,8.991,0.0,1
Indiana,Paper,Xerox 1896,19.98,8.991,0.0,1
Florida,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,8.997,0.2,1
California,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,8.9985,0.2,1
Texas,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,8.9985,0.2,1
Illinois,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,8.9994,0.3,1
New York,Labels,Avery 496,18.75,9.0,0.0,1
California,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,9.0,0.0,1
Nebraska,Fasteners,"Advantus Push Pins, Aluminum Head",29.05,9.0055,0.0,1
California,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",27.808,9.0376,0.2,2
Oregon,Art,Panasonic KP-150 Electric Pencil Sharpener,120.768,9.0576,0.2,1
Oregon,Labels,Avery 499,27.888,9.0636,0.2,1
Texas,Paper,Xerox 202,25.92,9.072,0.2,1
Pennsylvania,Paper,Xerox 200,25.92,9.072,0.2,1
Texas,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",25.92,9.072,0.2,2
Texas,Paper,Xerox 225,25.92,9.072,0.2,1
Texas,Paper,Xerox 21,25.92,9.072,0.2,2
Texas,Paper,Xerox 2,25.92,9.072,0.2,2
Oregon,Paper,Xerox 1995,25.92,9.072,0.2,1
Tennessee,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,9.072,0.2,1
New York,Labels,Avery 518,18.9,9.072,0.0,1
Tennessee,Paper,Xerox 2,25.92,9.072,0.2,1
Texas,Paper,Xerox 1931,25.92,9.072,0.2,1
Pennsylvania,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",25.92,9.072,0.2,2
Indiana,Storage,SAFCO Boltless Steel Shelving,909.12,9.0912,0.0,1
California,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,9.102,0.2,1
Connecticut,Furnishings,3M Hangers With Command Adhesive,22.2,9.102,0.0,1
Washington,Furnishings,3M Hangers With Command Adhesive,22.200000000000003,9.102,0.0,2
Arkansas,Furnishings,3M Hangers With Command Adhesive,22.2,9.102,0.0,1
California,Art,Newell 328,35.04,9.1104,0.0,2
Missouri,Accessories,Memorex Micro Travel Drive 4 GB,21.2,9.116,0.0,1
Tennessee,Fasteners,Staples,24.32,9.12,0.2,1
Kansas,Fasteners,Staples,18.24,9.12,0.0,1
Ohio,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,60.864,9.1296,0.2,1
New York,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,9.1312,0.0,1
New York,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",33.82,9.1314,0.0,1
Iowa,Binders,Cardinal EasyOpen D-Ring Binders,18.28,9.14,0.0,1
Minnesota,Binders,Avery Hole Reinforcements,18.69,9.1581,0.0,1
Kentucky,Chairs,"Metal Folding Chairs, Beige, 4/Carton",33.94,9.1638,0.0,1
Kansas,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",27.78,9.1674,0.0,1
New York,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,9.1746,0.0,1
Ohio,Furnishings,Nu-Dell Leatherette Frames,45.888,9.1776,0.2,1
California,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,9.1785,0.2,2
Colorado,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.952,9.1845,0.2,1
North Carolina,Paper,Things To Do Today Spiral Book,25.344,9.1872,0.2,1
Virginia,Art,4009 Highlighters by Sanford,27.86,9.1938,0.0,1
Delaware,Furnishings,Tensor Track Tree Floor Lamp,39.98,9.1954,0.0,1
Florida,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27.312,9.2178,0.2,1
Nebraska,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07,9.2322,0.0,1
Virginia,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,9.234,0.0,1
New York,Accessories,Sabrent 4-Port USB 2.0 Hub,27.16,9.2344,0.0,2
Montana,Phones,AT&T SB67148 SynJ,105.584,9.2386,0.2,1
Colorado,Phones,AT&T SB67148 SynJ,105.584,9.2386,0.2,1
North Carolina,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,9.2386,0.2,1
Arizona,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,9.2386,0.2,1
Pennsylvania,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256,9.2442,0.2,1
Colorado,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,9.25,0.2,1
Virginia,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,9.2552,0.0,1
Georgia,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",25.71,9.2556,0.0,1
Georgia,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,9.2928,0.0,1
Ohio,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,9.294,0.2,1
Colorado,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,9.2988,0.2,1
Maryland,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,9.3,0.0,1
Louisiana,Storage,Safco Commercial Shelving,232.55,9.302,0.0,1
Maryland,Art,Manco Dry-Lighter Erasable Highlighter,27.36,9.3024,0.0,1
New York,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048,9.3024,0.2,1
California,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.72,9.3152,0.0,1
New Hampshire,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,9.3184,0.0,1
Maryland,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,9.3228,0.0,1
Georgia,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,9.3228,0.0,1
New York,Binders,Avery Hanging File Binders,28.704,9.3288,0.2,2
New York,Paper,"TOPS Voice Message Log Book, Flash Format",19.04,9.3296,0.0,1
Connecticut,Paper,Xerox 214,19.44,9.3312,0.0,1
Louisiana,Paper,Xerox 209,19.44,9.3312,0.0,1
Washington,Paper,Xerox 222,19.44,9.3312,0.0,1
New York,Paper,Xerox 209,19.44,9.3312,0.0,1
California,Paper,Xerox 2000,19.44,9.3312,0.0,1
Massachusetts,Paper,Xerox 222,19.44,9.3312,0.0,1
New York,Paper,Xerox 204,19.44,9.3312,0.0,1
New York,Paper,Xerox 203,19.44,9.3312,0.0,1
Mississippi,Paper,Xerox 1995,19.44,9.3312,0.0,1
New York,Paper,Xerox 1997,19.44,9.3312,0.0,1
New York,Paper,Xerox 1996,19.44,9.3312,0.0,1
California,Paper,Xerox 206,19.44,9.3312,0.0,1
Arkansas,Paper,Xerox 1994,19.44,9.3312,0.0,1
California,Paper,Xerox 217,19.44,9.3312,0.0,1
New Mexico,Paper,Xerox 215,19.44,9.3312,0.0,1
Arkansas,Paper,Xerox 1958,19.44,9.3312,0.0,1
District of Columbia,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,9.3312,0.0,1
Massachusetts,Paper,Xerox 214,19.44,9.3312,0.0,1
Massachusetts,Paper,Xerox 200,19.44,9.3312,0.0,1
Virginia,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.44,9.3312,0.0,1
Michigan,Paper,Xerox 207,19.44,9.3312,0.0,1
Washington,Paper,Xerox 1997,19.44,9.3312,0.0,1
Washington,Paper,Xerox 225,19.44,9.3312,0.0,1
Maryland,Paper,Xerox 202,19.44,9.3312,0.0,1
Washington,Paper,Xerox 202,19.44,9.3312,0.0,1
Washington,Paper,Xerox 203,19.44,9.3312,0.0,1
Utah,Paper,Xerox 220,19.44,9.3312,0.0,1
Tennessee,Furnishings,Staple-based wall hangings,31.168,9.3504,0.2,1
Florida,Paper,Xerox 1968,26.72,9.352,0.2,1
Texas,Paper,Xerox 1898,26.72,9.352,0.2,1
Texas,Paper,Xerox 195,26.72,9.352,0.2,2
Illinois,Paper,HP Office Paper (20Lb. and 87 Bright),26.72,9.352,0.2,1
